LotFrontage,LotArea,LotShape,LandSlope,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,has_MasVnrArea,has_BsmtFinSF1,has_BsmtFinSF2,has_2ndFlrSF,has_LowQualFinSF,has_WoodDeckSF,has_OpenPorchSF,has_EnclosedPorch,has_3SsnPorch,has_ScreenPorch,has_PoolArea,has_MiscVal,has_TotalBsmtSF,has_GarageArea,AgebySale,GarageAge,RemodAge,TotalBath,TotalLivArea,TotalFlrSF,TotalPorchSF,MSSubClass_120,MSSubClass_160,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_other,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Grvl,Street_Pave,Alley_Grvl,Alley_No alley access,Alley_Pave,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_other,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosN,Condition1_RRAn,Condition1_other,Condition2_Norm,Condition2_other,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,HouseStyle_other,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_other,RoofMatl_CompShg,RoofMatl_other,Exterior1st_AsbShng,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior1st_other,Exterior2nd_AsbShng,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Exterior2nd_other,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_other,Heating_GasA,Heating_GasW,Heating_other,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_Detchd,GarageType_No Garage,GarageType_other,MiscFeature_None,MiscFeature_Shed,MiscFeature_other,SaleType_COD,SaleType_New,SaleType_WD,SaleType_other,SaleCondition_Abnorml,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleCondition_other,SalePrice
0.41326840656122976,0.36627135906966113,1.0,0.0,0.6666666666666666,0.3333333333333333,0.7160380828977281,0.6666666666666667,0.5,0.8,0.6666666666666666,0.25,1.0,0.3226691042047532,0.16666666666666666,0.0,0.06421232876712328,0.26699937616968183,1.0,1.0,1.0,0.41455933065527173,0.46974697469746973,0.0,0.6845059160365441,1.0,0.0,1.0,1.0,0.5,0.0,0.6666666666666667,0.8,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3942446043165468,0.6666666666666666,0.6666666666666666,1.0,0.0,0.654448814435194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03676470588235294,0.03676470588235294,0.08333333333333333,0.8333333333333333,0.730269538116394,0.6892541607703084,0.5950849225965196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,208500
0.4903065586553299,0.39124518250563334,1.0,0.0,0.5,0.8333333333333333,0.0,0.3333333333333333,0.5,0.8,0.6666666666666666,1.0,0.8333333333333333,0.4469835466179159,0.16666666666666666,0.0,0.12157534246575341,0.3936369307548347,1.0,1.0,1.0,0.5857163949719801,0.0,0.0,0.5570713564395748,0.0,1.0,1.0,0.0,0.5,0.0,0.3333333333333333,0.4,1.0,0.5,0.6000000000000001,0.6666666666666666,0.6666666666666666,0.33093525179856115,0.6666666666666666,0.6666666666666666,1.0,0.8439345207253247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.22794117647058823,0.22794117647058823,0.5166666666666666,0.5,0.7023304096155156,0.6836704230028372,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,181500
0.42998996454485483,0.42228857063501457,0.5,0.0,0.6666666666666666,0.3333333333333333,0.6903612496913564,0.6666666666666667,0.5,0.8,0.6666666666666666,0.5,1.0,0.22212065813528337,0.16666666666666666,0.0,0.1857876712328767,0.28696194635059263,1.0,1.0,1.0,0.446345986769054,0.4763476347634763,0.0,0.7027488437586666,1.0,0.0,1.0,1.0,0.5,0.0,0.6666666666666667,0.4,1.0,0.5,0.6000000000000001,0.6666666666666666,0.6666666666666666,0.4374100719424461,0.6666666666666666,0.6666666666666666,1.0,0.0,0.5964218091585775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.051470588235294115,0.051470588235294115,0.1,0.8333333333333333,0.7075698941972912,0.7072281393581636,0.5423214441060829,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,223500
0.38363315835431044,0.39022311202938087,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.5,0.6000000000000001,1.0,0.25,0.8333333333333333,0.09872029250457039,0.16666666666666666,0.0,0.23116438356164382,0.23580786026200873,0.6666666666666666,1.0,1.0,0.4655685428133478,0.4158415841584158,0.0,0.6862197295320187,1.0,0.0,0.0,0.0,0.5,0.0,0.6666666666666667,0.6000000000000001,1.0,0.5,0.8,0.3333333333333333,1.0,0.46187050359712234,0.6666666666666666,0.6666666666666666,1.0,0.0,0.568246512465584,0.4927536231884058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6691176470588235,0.058823529411764705,0.6,0.3333333333333333,0.6478852393309862,0.6767639490714827,0.8262139459711118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,140000
0.5084388934349879,0.468694490250829,0.5,0.0,0.8333333333333333,0.3333333333333333,0.7943184376738682,0.6666666666666667,0.5,0.8,0.6666666666666666,0.75,1.0,0.2993601462522852,0.16666666666666666,0.0,0.20976027397260272,0.35714285714285715,1.0,1.0,1.0,0.5428121918043676,0.5792079207920792,0.0,0.7898344033227027,1.0,0.0,1.0,1.0,1.0,0.0,0.6666666666666667,1.0,1.0,0.5,0.6000000000000001,0.6666666666666666,1.0,0.6014388489208633,0.6666666666666666,0.6666666666666666,1.0,0.7791263723811479,0.7044810215762689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.13333333333333333,0.8333333333333333,0.7916852235822622,0.7787565563146843,0.6405787969181881,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,250000
0.5128386291432698,0.4666940329438629,0.5,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.5,0.8,0.6666666666666666,0.25,1.0,0.33455210237659966,0.16666666666666666,0.0,0.0273972602739726,0.24828446662507797,1.0,1.0,1.0,0.3825250256608239,0.3113311331133113,0.0,0.5890564584412012,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.2,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.34532374100719426,0.6666666666666666,0.6666666666666666,1.0,0.5497838233014749,0.5445349351609194,0.0,0.6299212598425197,0.0,0.0,0.0,0.6666666666666666,0.6791106756111422,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.11764705882352941,0.11764705882352941,0.23333333333333334,0.5,0.6774349205875518,0.630666905480507,0.8450574153300385,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,143000
0.4663383822971163,0.40087236923282465,1.0,0.0,0.8333333333333333,0.3333333333333333,0.7089775783333425,0.6666666666666667,0.5,1.0,0.6666666666666666,0.75,1.0,0.6256855575868373,0.16666666666666666,0.0,0.13570205479452055,0.5258889582033687,1.0,1.0,1.0,0.7155571823155875,0.0,0.0,0.6805621518955327,1.0,0.0,1.0,0.0,0.5,0.0,0.6666666666666667,0.6000000000000001,1.0,0.5,0.8,0.6666666666666666,0.6666666666666666,0.45755395683453237,0.6666666666666666,0.6666666666666666,1.0,0.8209478102350838,0.6438734158894466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.022058823529411763,0.022058823529411763,0.03333333333333333,0.6666666666666666,0.8179225504987029,0.7824810572447378,0.5854687997062143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,307000
0.4903065586553299,0.4065726405883461,0.5,0.0,0.6666666666666666,0.5,0.7433602190991252,0.3333333333333333,0.5,0.8,0.6666666666666666,0.5,0.8333333333333333,0.39259597806215724,0.6666666666666666,0.4792090898181853,0.09246575342465753,0.34529008109794135,1.0,1.0,1.0,0.527929558271222,0.5407040704070407,0.0,0.7686951016462613,1.0,0.0,1.0,1.0,0.5,0.0,0.3333333333333333,0.6000000000000001,1.0,1.0,0.6000000000000001,0.6666666666666666,0.6666666666666666,0.34820143884892085,0.6666666666666666,0.6666666666666666,1.0,0.8089048187798009,0.8440814485462356,0.41304347826086957,0.0,0.0,0.0,0.0,0.0,0.6074197178313702,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.2647058823529412,0.2647058823529412,0.6,0.8333333333333333,0.8078979930627761,0.7636464088374517,0.8753299878149383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,200000
0.32358458927460987,0.3031315081878636,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.5,0.6000000000000001,0.6666666666666666,0.25,0.16666666666666666,0.0,0.16666666666666666,0.0,0.40753424657534243,0.29694323144104806,0.6666666666666666,1.0,0.0,0.49270261916824065,0.4136413641364136,0.0,0.699920570455546,0.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.8,0.6666666666666666,1.0,0.6000000000000001,0.3333333333333333,0.6666666666666666,0.3366906474820144,0.3333333333333333,0.6666666666666666,1.0,0.6678199699163418,0.0,0.3713768115942029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5661764705882353,0.5661764705882353,0.9666666666666667,0.3333333333333333,0.6161823088100848,0.7097196720622525,0.768217964744889,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,129900
0.31628002743472483,0.34082999975088124,1.0,0.0,0.3333333333333333,0.5,0.0,0.3333333333333333,0.5,0.6000000000000001,0.6666666666666666,0.25,1.0,0.3889396709323583,0.16666666666666666,0.0,0.059931506849315065,0.30910792264504056,1.0,1.0,1.0,0.5158150074338264,0.0,0.0,0.49058856526766226,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.2,1.0,1.0,0.6000000000000001,0.6666666666666666,0.3333333333333333,0.1474820143884892,1.0,0.6666666666666666,1.0,0.0,0.25521212430499585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5073529411764706,0.5073529411764706,0.9666666666666667,0.3333333333333333,0.6469286216434673,0.6162548007532205,0.2320622849149814,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,118000
